atr_5,volume_ma_5,volume,candle_range,alt_btc_ratio,upper_wick,ema_14_slope,ema_14_prev,rsi_7,lower_wick_ratio,ema_divergence_slope,upper_wick_ratio,ema_divergence,lower_wick,body_to_range,timestamp,binary_label
0.0224,942311.98,905409.31,0.02400001,1.2149136507653177e-05,0.008,-0.0020165696039231,1.1041242720294242,38.98300459643511,0.6249997395834371,-8.782889932645865e-05,0.3333331944445022,-0.0067945069157517,0.0149999999999999,0.0416666493055674,2024-11-17 20:00:00+00:00,0
0.0238,976654.094,855397.53,0.02200001,1.2015080440458711e-05,0.0030000000000001,-0.0041476936567335,1.102107702425501,31.944413387375818,0.0454545247933927,-0.0019306052207037,0.1363635743801985,-0.0087251121364555,0.0009999999999998,0.8181814462811607,2024-11-17 21:00:00+00:00,1
0.023,1000575.446,1111795.88,0.0210000099999999,1.1947831524409308e-05,0.0109999999999998,-0.0037280011691689,1.0979600087687675,32.857110000032804,0.3809521995465736,-0.0010807229889089,0.5238092743765335,-0.0098058351253644,0.008,0.0952380498866434,2024-11-17 22:00:00+00:00,1
0.0204,903880.056,809838.47,0.0170000100000001,1.1985845350988842e-05,0.0030000000000001,-0.0022976010132798,1.0942320075995986,33.80278357472025,0.4117644636679664,0.0004410578947211,0.1764704844291321,-0.0093647772306433,0.0070000000000001,0.4117644636679533,2024-11-17 23:00:00+00:00,1
0.0206,886422.9460000001,749673.54,0.0190000100000001,1.2041360907271512e-05,0.0070000000000001,-0.0011912542115091,1.0919344065863188,25.39679717816165,0.3684208587258675,0.0012988468725902,0.3684208587258675,-0.008065930358053,0.0070000000000001,0.2631577562327524,2024-11-18 00:00:00+00:00,1
0.0216,970051.624,1323552.7,0.0290000100000001,1.2231732486059958e-05,0.002,0.0025675796833588,1.0907431523748097,69.35476040591574,0.0,0.0042631148124521,0.0689654934601744,-0.0038028155456009,0.0,0.9310341617123582,2024-11-18 01:00:00+00:00,0
0.0194,910511.814,557698.48,0.0110000100000001,1.2254971026220663e-05,0.006,0.0020919023922441,1.0933107320581683,66.66658888897963,0.3636360330581481,0.002781118479614,0.5454540495872221,-0.0010216970659868,0.004,0.0909090082645471,2024-11-18 02:00:00+00:00,0
0.0192000000000001,909648.378,1107478.7,0.02000001,1.2264447066447937e-05,0.002,0.0022129820732783,1.0954026344504126,68.25389241631007,0.6999996500001749,0.0021917835806153,0.099999950000025,0.0011700865146284,0.014,0.19999990000005,2024-11-18 03:00:00+00:00,1
0.0184,925506.43,889128.73,0.0130000099999999,1.230632465477608e-05,0.01,0.0020512511301746,1.097615616523691,95.65202835560902,0.1538460355030509,0.0015023231102455,0.7692301775152547,0.002672409624874,0.002,0.0769230177515169,2024-11-18 04:00:00+00:00,1
0.0172,892739.93,585841.04,0.0130000099999999,1.2392994548075604e-05,0.002,0.0031110843128179,1.0996668676538657,98.18169322329932,0.1538460355030509,0.002054096367497,0.1538460355030509,0.0047265059923711,0.002,0.6923071597637206,2024-11-18 05:00:00+00:00,0
0.0155999999999999,922703.892,1473372.51,0.0210000099999999,1.2393843095032644e-05,0.002,0.005096273071109,1.1027779519666836,98.48474403133191,0.0476190249433164,0.0032776124391273,0.0952380498866434,0.0080041184314985,0.0009999999999998,0.8571424489797906,2024-11-18 06:00:00+00:00,0
0.0161999999999999,1102726.498,1457811.51,0.01400001,1.241824293310394e-05,0.0110000000000001,0.0041501033282942,1.1078742250377926,95.16118288253529,0.1428570408163994,0.0016303108043829,0.7857137244902047,0.0096344292358814,0.002,0.0714285204081917,2024-11-18 07:00:00+00:00,0
0.0163999999999999,1070920.914,948450.78,0.0210000099999999,1.2297053684753863e-05,0.006,0.0022634228845217,1.112024328366087,71.11100049399906,0.1904760997732868,-0.0004281122850138,0.2857141496599302,0.0092063169508675,0.004,0.5238092743765335,2024-11-18 08:00:00+00:00,0
0.0177999999999999,1129203.574,1180542.03,0.0200000099999997,1.2146905592156196e-05,0.0009999999999998,-3.8366833414515966e-05,1.1142877512506086,54.23722378634477,0.1999999000000522,-0.0023351502169546,0.0499999750000075,0.0068711667339129,0.004,0.7499996250001902,2024-11-18 09:00:00+00:00,0
0.0191999999999998,1110522.558,492435.96,0.0200000099999997,1.2280779370731558e-05,0.0049999999999998,0.0017000820777073,1.114249384417194,60.86950346572109,0.0999999500000261,-0.0002302198654842,0.2499998750000597,0.0066409468684287,0.002,0.6499996750001641,2024-11-18 10:00:00+00:00,0
0.0209999999999999,1129961.98,1570569.62,0.03000001,1.2240359000313816e-05,0.0030000000000001,-0.0014599288659868,1.1159494664949017,45.55552012348434,0.1999999333333555,-0.0029376744748457,0.0999999666666814,0.003703272393583,0.006,0.6999997666667407,2024-11-18 11:00:00+00:00,1
0.0237999999999999,1170343.398,1659718.6,0.02800001,1.2395443823727069e-05,0.0009999999999998,0.0010013949828113,1.1144895376289146,49.484500372010096,0.3928570025510745,-4.959748843580414e-05,0.0357142729591842,0.0036536749051472,0.0110000000000001,0.5714283673470116,2024-11-18 12:00:00+00:00,0
0.0261999999999999,1264639.476,1419931.17,0.0330000100000001,1.2279023662315451e-05,0.0010000000000001,-0.0021987910148968,1.115490932611726,29.4117445213518,0.2424241689623722,-0.0028373608643215,0.0303030211202998,0.0008163140408257,0.008,0.7272725068871166,2024-11-18 13:00:00+00:00,1
0.0294,1322126.41,1467976.7,0.03600001,1.242414709392888e-05,0.0089999999999998,0.0011610477870895,1.113292141596829,43.0894063718826,0.055555540123461,0.0008118383034967,0.2499999305555717,0.0016281523443224,0.002,0.6944442515432665,2024-11-18 14:00:00+00:00,0
0.0306,1504924.194,1406424.88,0.0260000099999998,1.2349756812705427e-05,0.006,0.0034062414154774,1.114453189383919,54.19844432144193,0.1153845710059309,0.0025734231524623,0.2307691420118704,0.0042015754967847,0.0029999999999998,0.6538459023669619,2024-11-18 15:00:00+00:00,0
0.0284,1477978.14,1435839.35,0.0190000100000001,1.2472221954786664e-05,0.008,0.0029520758934138,1.117859430799396,61.20685961655013,0.5263155124655167,0.0015326725325408,0.4210524099724133,0.0057342480293256,0.01,0.0526315512465575,2024-11-18 16:00:00+00:00,0
0.0264,1417979.11,1359723.45,0.01800001,1.2526662843504412e-05,0.0029999999999998,0.0034917991076253,1.12081150669281,59.09087148762722,0.4444441975310013,0.0016217622118408,0.1666665740741193,0.0073560102411665,0.008,0.3888886728396323,2024-11-18 17:00:00+00:00,0
0.025,1385948.22,1259776.72,0.02600001,1.2572379721282737e-05,0.006,0.0015595592266086,1.1243033058004352,65.65651923276407,0.3076921893491579,-0.000474388237009,0.2307691420118684,0.0068816220041574,0.008,0.4615382840237368,2024-11-18 18:00:00+00:00,0
0.0241999999999999,1410609.982,1591285.51,0.0320000099999998,1.239401352591916e-05,0.004,-0.0003817153369392,1.125862865027044,50.52627855958416,0.4687498535156705,-0.0020544064208611,0.124999960937513,0.0048272155832962,0.0149999999999999,0.406249873046914,2024-11-18 19:00:00+00:00,1
0.0241999999999999,1383422.0280000002,1270485.11,0.0260000099999998,1.2495433099582371e-05,0.0029999999999998,0.0023358467079861,1.1254811496901047,73.91298724011841,0.1538460946745802,0.0008370619736635,0.1153845710059309,0.0056642775569597,0.004,0.730768949704252,2024-11-18 20:00:00+00:00,0
0.0245999999999999,1296615.996,1001809.19,0.0210000099999999,1.2588148537523365e-05,0.0129999999999999,0.0028244004802546,1.1278169963980909,67.99993653339251,0.1428570748299598,0.0010552810309827,0.6190473242631769,0.0067195585879424,0.0029999999999998,0.2380951247166138,2024-11-18 21:00:00+00:00,0
0.0235999999999998,1121497.956,484133.25,0.0130000099999999,1.2561984341513946e-05,0.006,0.0019144804162205,1.1306413968783455,54.09829857572303,0.1538460355030509,-4.719282792553514e-06,0.4615381065091528,0.0067148393051499,0.002,0.3846150887576188,2024-11-18 22:00:00+00:00,0
0.0231999999999998,980035.154,552462.71,0.02400001,1.2756444325747854e-05,0.002,0.0028592163607246,1.132555877294566,59.99994000006001,0.583333090277879,0.0008231044893463,0.0833332986111255,0.0075379437944962,0.014,0.3333331944445022,2024-11-18 23:00:00+00:00,0
0.0209999999999999,812762.864,754924.06,0.0210000099999999,1.2763208218012291e-05,0.002,0.0035446541792945,1.1354150936552907,60.56332057137402,0.5714282993198604,0.0012170864582587,0.0952380498866434,0.008755030252755,0.012,0.3333331746032466,2024-11-19 00:00:00+00:00,0
0.0205999999999999,681180.8019999999,612574.8,0.02400001,1.2600003571654557e-05,0.0029999999999998,0.000538700288722,1.1389597478345852,54.43033151742786,0.0416666493055674,-0.0017173948105571,0.1249999479166837,0.0070376354421979,0.0010000000000001,0.8333329861112557,2024-11-19 01:00:00+00:00,0
